mode,context,question,code,eig
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the cell D2 part of the red battleship?,(isSubset (set D-2) (coloredTiles Red)),0
ascii,16,Is the cell at B4 a part of the red battleship?,(isSubset (set B-4) (coloredTiles Red)),0
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the purple battleship located at cells A1 and B1?,(isSubset (set A-1 B-1) (coloredTiles Purple)),0.985228
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the red battleship located at D2 fully revealed?,(isSubset (set D-2) (coloredTiles Red)),0
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the purple battleship located horizontally?,(== (orient Purple) H),0.985228
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the blue battleship located in cell D2?,(isSubset (set D-2) (coloredTiles Blue)),0
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the battleship marked by 'P' at location A2 extending vertically?,(== (orient P) V),0
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the Purple battleship located in cells A1 and B1?,(isSubset (set A-1 B-1) (coloredTiles Purple)),0.985228
ascii,16,Is the purple battleship located at A1?,(isSubset (set A-1) (coloredTiles Purple)),0.985228
ascii,16,Is the red battleship (R) located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.863121
ascii,16,Is the blue battleship located at D2?,(isSubset (set D-2) (coloredTiles Blue)),0
ascii,16,Is the blue battleship located at B5 only one cell in size?,(== (size (set B-5)) 1),0
ascii,16,Is the red battleship located vertically in the grid?,(== (orient Red) V),0.863121
ascii,16,Is the Blue Battleship (B) in cell D2 the end of the battleship?,(isSubset (set D-2) (bottomright (coloredTiles Blue))),0
ascii,16,Is the red battleship located at D2 larger than one cell in length?,(> (size Red) 1),0
ascii,16,Is the Red battleship located horizontally starting from D2?,(and (== (topleft (coloredTiles Red)) D-2) (== (orient Red) H)),0
ascii,16,Is the rest of the purple battleship located in column B?,(isSubset (set B-1 B-2 B-3 B-4 B-5 B-6 B-7 B-8 B-9 B-10) (coloredTiles Purple)),0
ascii,16,Is the red battleship extending vertically from cell D2?,(isSubset (set D-2) (coloredTiles Red)),0
ascii,16,Is B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
ascii,16,Is the purple battleship located vertically at positions B1 and A2?,(isSubset (set B-1 A-2) (coloredTiles Purple)),0
serial,16,Is 2-D part of a larger red ship?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the purple ship tile at 1-B part of a larger ship or is it a single-tile ship?,(== (size Purple) 1),0
serial,16,Is the hidden tile at 2-B part of the purple ship?,(isSubset (set 2-B) (coloredTiles Purple)),0.985228
serial,16,Are there more parts of the Red Ship under the hidden tiles in the same row as the visible Red Ship piece?,(hasInvis (redTilesInRow (visible (coloredTiles Red)))),0
serial,16,Is the red ship at 2-D part of a larger ship that extends to 2-C or 2-E?,(isSubset (set 2-D 2-C 2-E) (coloredTiles Red)),0
serial,16,Is the hidden tile at location 2-A part of a red ship?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is the purple ship at 1-B more than one tile in length?,(> (size Purple) 1),0
serial,16,Is the red ship located between 2-D and 2-E longer than one tile?,(isSubset (set (range 2-D 2-E)) (coloredTiles Red)),0
serial,16,Is the purple ship located at 1-B more than one cell long?,(and (isSubset (set 1-B) (coloredTiles Purple)) (> (size Purple) 1)),0
serial,16,Is the red ship on the board larger than one cell?,(> (size Red) 1),0
serial,16,Is the purple ship located at 1-B part of a larger ship that extends into 2-B or 1-A?,(isSubset (set 1-B 2-B 1-A) (coloredTiles Purple)),0
serial,16,Is the purple ship located at 1-B longer than one tile?,(> (size (subset (set 1-B) (coloredTiles Purple))) 1),0
serial,16,Is the purple ship on tile 1-B part of a larger ship that extends to any hidden tiles?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is there a possibility for any ship to be present in the column '1' besides the purple ship at '1-B'?,"(or (isSubset (set 1-ALL) (coloredTiles Red)) 
    (isSubset (set 1-ALL) (coloredTiles Blue)) 
    (isSubset (set 1-ALL) (coloredTiles Yellow)))",0
serial,16,Is the tile 1-B part of a larger purple ship that extends to tile 1-A or 1-C?,(or (isSubset (set 1-B 1-A) (coloredTiles Purple)) (isSubset (set 1-B 1-C) (coloredTiles Purple))),0.985228
serial,16,Is the red ship at 2-D part of a larger ship extending to unhidden tiles?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the tile at 1-D a part of the purple ship?,(isSubset (set 1-D) (coloredTiles Purple)),0
serial,16,Is the tile at 2-D part of the red ship?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the hidden tile at 2-A a part of a ship?,(not (== (color 2-A) Water)),0.371232
serial,16,Is the purple ship at 1-B connected to any hidden tiles?,(isConnectedToHiddenTiles (coloredTiles Purple) 1-B),0
serial,16,Is the hidden tile at 2-A a part of the red ship?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is the hidden tile at 2-A a part of the purple ship?,(isSubset (set 2-A) (coloredTiles Purple)),0
serial,16,Is the purple ship at 1-B connected to any hidden tiles?,(isSubset (set 1-B) (hiddenTiles Purple)),0
serial,16,Is the hidden tile at 1-A part of the Purple Ship?,(isSubset (set 1-A) (coloredTiles Purple)),0.985228
serial,16,Is the purple ship at 1-B part of the same ship as any hidden tiles?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the purple ship located at 1-B part of a larger ship or is it only one tile?,(== (size Purple) 1),0
serial,16,Is the hidden tile at 2-A a part of a battleship?,(isSubset (set 2-A) (coloredTiles Hidden)),0
serial,16,Is the tile at 2-A a part of the red ship?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is the hidden tile at 2-A a part of the purple ship?,(isSubset (set 2-A) (coloredTiles Purple)),0
serial,16,Is there a hidden tile adjacent to the purple ship tile at 1-B?,(isAdjacent (set 1-B) (coloredTiles Purple)),0
serial,16,Is 1-B part of the purple ship that has been hit already?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the hidden tile at position 2-A a part of a ship?,(not (== (color 2-A) Water)),0.371232
serial,16,Is the tile at 2-D part of the red ship?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the tile at 2-D part of the same red ship as any hidden tiles?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the hidden tile at 2-A a part of the red ship?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is there a part of the red ship at 2-A?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is the red ship at 2-D part of a vertical or horizontal ship?,(orient (color 2-D)),0.863121
serial,16,Is the tile at 2-D part of a larger red ship that continues onto further hidden tiles?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the hidden tile at position 2-A a part of a ship?,(not (== (color 2-A) Water)),0.371232
serial,16,Is the hidden tile at 1-A part of a purple ship?,(isSubset (set 1-A) (coloredTiles Purple)),0.985228
serial,16,Is the hidden tile at 2-A a part of the Red Ship?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is 2-D part of the same ship as 2-E?,(isSubset (set 2-D) (coloredTiles (color 2-E))),0
serial,16,Is the hidden tile at 1-A part of the purple ship?,(isSubset (set 1-A) (coloredTiles Purple)),0.985228
serial,16,Is the hidden tile at 2-A part of the red ship?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is there a red ship tile at 2-A?,(isSubset (set 2-A) (coloredTiles Red)),0.371232
serial,16,Is the red ship located at 2-D part of a larger ship that spans multiple cells or is it a standalone ship?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the tile at position 1-D a part of a ship?,(not (== (color 1-D) Water)),0.985228
serial,16,Is there a ship under tile 2-A?,(not (== (color 2-A) Water)),0.371232
serial,16,Is 1-B part of a vertically aligned ship?,(isSubset (set 1-B) (filteredTiles (lambda x0 (== (orient x0) V)))),0
serial,16,Would it be beneficial to target the hidden tile at 2-A next?,(isHidden 2-A),0
serial,16,Is the hidden tile at position 2-A a part of the purple ship?,(isSubset (set 2-A) (coloredTiles Purple)),0
serial,16,Should I target the hidden tile at 3-C to potentially hit a battleship?,(isSubset (set 3-C) (coloredTiles Battleship)),0
serial,16,Is the purple ship located at 1-B part of a larger ship that also extends to the hidden tile at 1-A or 2-B?,(or (isSubset (set 1-B) (coloredTiles Purple)) (isSubset (set 1-A 2-B) (coloredTiles Purple))),0
serial,16,Is the purple ship on 1-B part of a larger ship that extends to a hidden tile?,(isSubset (set 1-B) (extend (coloredTiles Purple) Hide)),0
serial,16,Is the 1-B tile part of a Purple ship that extends vertically?,(and (isSubset (set 1-B) (coloredTiles Purple)) (== (orient Purple) V)),0.985228
serial,16,Is the hidden tile at 2-A part of the purple ship?,(isSubset (set 2-A) (coloredTiles Purple)),0
serial,16,Is the red ship at 2-D vertically or horizontally oriented?,(orient Red),0.863121
serial,16,Are the tiles adjacent to the red ship tile at 2-D also part of the red ship?,(isSubset (adjacent 2-D) (coloredTiles Red)),0
serial,16,Is the purple ship in 1-B longer than 1 tile?,(> (size Purple) 1),0
serial,16,Is the purple ship located at 1-B on its own without any other purple ship tiles adjacent to it?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the red ship located at 2-D standing vertically?,(and (isSubset (set 2-D) (coloredTiles Red)) (== (orient Red) V)),0.863121
serial,16,Is the red ship at 2-D part of a horizontally oriented ship?,(and (isSubset (set 2-D) (coloredTiles Red)) (== (orient Red) H)),0.863121
serial,16,Is the red ship located at 2-D a part of a vertical or horizontal arrangement?,(orient Red),0.863121
serial,16,Is the red ship tile at 2-D part of a horizontally positioned ship?,(and (isSubset (set 2-D) (coloredTiles Red)) (== (orient Red) H)),0.863121
serial,16,Is the cell 4-B a part of a ship?,(not (== (color 4-B) Water)),0
serial,16,Does the purple ship at position 1-B extend to either 1-A or 2-B?,(or (isSubset (set 1-A) (coloredTiles Purple)) (isSubset (set 2-B) (coloredTiles Purple))),0
serial,16,Is the red battleship located at 2-D part of a larger ship that includes surrounding hidden tiles?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the purple ship at 1-B a single tile ship or does it extend to the hidden tiles around it?,(> (size Purple) 1),0
serial,16,Is 2-A a hidden ship tile?,(not (== (color 2-A) Water)),0.371232
serial,16,Is the purple ship on tile 1-B more than one cell long?,(and (isSubset (set 1-B) (coloredTiles Purple)) (> (size Purple) 1)),0
serial,16,Is the blue ship on tile 2-E part of a larger ship extending into any hidden tiles?,(isSubset (set 2-E) (coloredTiles Blue)),0
serial,16,Is the red ship at 2-D part of a bigger ship?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is 2-D part of the same ship as 2-E?,(isSubset (set 2-D) (coloredTiles (color 2-E))),0
serial,16,Is the red ship tile at 2-D connected to a hidden tile?,(isConnected (color 2-D) Hidden),0
serial,16,Is the purple ship located at 1-B part of a larger ship or is it a single ship tile?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the purple ship located on 1-B a part of a larger ship horizontally or vertically?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the purple ship at 1-B part of a larger ship that could extend into the hidden tile at 1-A or the hidden tile at 2-B?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the red ship at 2-D part of a larger ship that extends to other cells?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the hidden tile at 1-A part of the purple ship located at 1-B?,(isSubset (set 1-A) (coloredTiles Purple)),0.985228
serial,16,"Is the purple ship located on 1-B part of a larger ship, considering its neighboring tile 1-A is hidden?",(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the hidden tile at 2-A part of the purple ship?,(isSubset (set 2-A) (coloredTiles Purple)),0
serial,16,Is the hidden tile at 2-A part of the purple ship?,(isSubset (set 2-A) (coloredTiles Purple)),0
serial,16,Is the red ship on tile 2-D part of a larger ship that continues onto other tiles?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is the purple ship on 1-B part of a larger ship?,(isSubset (set 1-B) (coloredTiles Purple)),0
serial,16,Is the hidden tile at 2-A part of a ship?,(not (== (color 2-A) Water)),0.371232
serial,16,Is the hidden tile at 2-A part of a battleship?,(isSubset (set 2-A) (coloredTiles Hidden)),0
serial,16,Is the red ship tile at 2-D part of a horizontally positioned ship?,(isSubset (set 2-D) (filter (lambda x0 (== (orient x0) H)) (coloredTiles Red))),0
serial,16,Is the hidden tile at 1-A part of the purple ship?,(isSubset (set 1-A) (coloredTiles Purple)),0.985228
serial,16,Is the tile at 2-D the last tile of the red ship?,(== (bottomright (coloredTiles Red)) 2-D),0.985228
serial,16,Is the tile at 2-D part of a larger red ship that has yet to be fully revealed?,(isSubset (set 2-D) (coloredTiles Red)),0
serial,16,Is 1-D a part of the purple ship that is at 1-B?,(isSubset (set 1-D) (coloredTiles Purple)),0
serial,16,Is the purple ship located at 1-B a part of a larger ship that extends to the hidden tile at 2-B?,(isSubset (set 1-B 2-B) (coloredTiles Purple)),0.985228
serial,16,Is the tile at 1-D adjacent to a ship tile?,(adjacent 1-D (setDifference (set AllTiles) (coloredTiles Water))),0
